المصنَّف	الورقة	ترتيب الورقة	خلية الرأس	رقم الحقل	اسم الحقل	آلية المصدر (AS-IS)	سلوك النظام المستهدف (TO-BE)	قاعدة الظهور	مصدر الحكم	حالة السطح	المتطلب الحاكم	قرار المصالحة
المبيعات التعاقدية	17_الملحقات_والتجديد_والإغلاق	18	J3	10	توقيعها	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SAL-19	—
المبيعات التعاقدية	17_الملحقات_والتجديد_والإغلاق	18	K3	11	السريان التعاقدي من	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SAL-19	—
المبيعات التعاقدية	17_الملحقات_والتجديد_والإغلاق	18	L3	12	إلى	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SAL-19	—
المبيعات التعاقدية	17_الملحقات_والتجديد_والإغلاق	18	M3	13	التنفيذي من ◄	قيمة مثبتة	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	قيمة في المرجع	قائم (AS-IS)	SAL-19	—
المبيعات التعاقدية	17_الملحقات_والتجديد_والإغلاق	18	N3	14	إلى ◄	قيمة مثبتة	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	قيمة في المرجع	قائم (AS-IS)	SAL-19	—
المبيعات التعاقدية	17_الملحقات_والتجديد_والإغلاق	18	O3	15	مستهدف الوثيقة	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SAL-19	—
المبيعات التعاقدية	17_الملحقات_والتجديد_والإغلاق	18	P3	16	الوحدة	صيغة عابرة للأوراق	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	صيغة حية في المرجع	قائم (AS-IS)	SAL-19	—
المبيعات التعاقدية	17_الملحقات_والتجديد_والإغلاق	18	Q3	17	الأثر على الحاويات	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SAL-19	—
المبيعات التعاقدية	17_الملحقات_والتجديد_والإغلاق	18	R3	18	الحجية	قيمة مثبتة	أثر تدقيقي أو بيانات وصفية	يُحفظ ولا يُعرض في النموذج	قيمة في المرجع	قائم (AS-IS)	SAL-19	—
المبيعات التعاقدية	17_الملحقات_والتجديد_والإغلاق	18	S3	19	حالة الوثيقة	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SAL-19	—
المبيعات التعاقدية	17_الملحقات_والتجديد_والإغلاق	18	T3	20	ملاحظات	ورقة بلا بيانات	أثر تدقيقي أو بيانات وصفية	يُحفظ ولا يُعرض في النموذج	اسم الحقل ودلالته	قائم (AS-IS)	SAL-19	—
المبيعات التعاقدية	18_لوحة_المبيعات	19	A3	1	البيان	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SAL-20	—
المبيعات التعاقدية	18_لوحة_المبيعات	19	B3	2	القيمة	صيغة عابرة للأوراق	مستورد للقراءة من مالكه	يُقرأ من مالكه ويُعرض موسومًا	صيغة حية في المرجع	قائم (AS-IS)	SAL-20	—
المبيعات التعاقدية	18_لوحة_المبيعات	19	C3	3	الوحدة/العملة	ورقة بلا بيانات	إدخال أعمال	خانة إدخال مفتوحة	اسم الحقل ودلالته	قائم (AS-IS)	SAL-20	—
المبيعات التعاقدية	18_لوحة_المبيعات	19	D3	4	ملاحظة	قيمة مثبتة	أثر تدقيقي أو بيانات وصفية	يُحفظ ولا يُعرض في النموذج	قيمة في المرجع	قائم (AS-IS)	SAL-20	—
المبيعات التعاقدية	18_لوحة_المبيعات	19	F3	5	مصدر الرسم 1 — نسبة التحقق التعاقدي حسب نموذج العمل	قيمة مثبتة	إدخال أعمال	خانة إدخال مفتوحة	قيمة في المرجع	قائم (AS-IS)	SAL-20	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	A3	1	حالة العميل	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	B3	2	تصنيف العميل	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	C3	3	حالة المشروع	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	D3	4	نوع الفرصة	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	E3	5	مرحلة الفرصة	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	F3	6	نوع النشاط	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	G3	7	نوع الطلب	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	H3	8	حالة العرض	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	I3	9	نموذج العمل	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	J3	10	وحدة القياس	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	K3	11	العملة	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	L3	12	حالة العقد	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	M3	13	الحجية	قيمة مثبتة	أثر تدقيقي أو بيانات وصفية	يُحفظ ولا يُعرض في النموذج	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	N3	14	تكييف الوثيقة	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	O3	15	نوع الحاوية	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	P3	16	نوع الآلية/البند	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	Q3	17	الدور في القرار	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	R3	18	حالة جهة الاتصال	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	S3	19	حالة الطلب	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	T3	20	بند المراجعة	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	U3	21	جاهزية التوقيع	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	V3	22	اعتماد العميل	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	W3	23	حالة التحصيل	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	X3	24	حالة المطالبة	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	Y3	25	مستوى الحجية	قيمة مثبتة	أثر تدقيقي أو بيانات وصفية	يُحفظ ولا يُعرض في النموذج	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	Z3	26	قاعدة التجميع	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	AA3	27	نموذج التسعير	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	AB3	28	تصنيف الالتزام	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	AC3	29	طرف الالتزام	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	AD3	30	حالة مصفوفة الالتزامات	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	AE3	31	نموذج العمل التجاري	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	AF3	32	نوع الخدمة المقدَّمة	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
المبيعات التعاقدية	19_القوائم_المرجعية	20	AG3	33	أساس التعاقد (الوحدة)	قيمة مثبتة	مرجعي فقط	بيت البيانات المرجعية — لا يتكرر	قيمة في المرجع	قائم (AS-IS)	SAL-21	—
