الشاشة,الجدول,"تسمية العمود",الحكم,"العمود المقترح",النوع,السبب,"قرار المالك"
FinRequests/requests_reports.php,fin_requests,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
FinRequests/requests_reports.php,fin_requests,"المنشئ — الاسم والصفة",BIND,created_by,derived,"مشتقٌّ من `created_by` القائمِ في `fin_requests` — بلا هجرة",
FinRequests/requests_reports.php,fin_requests,"المعتمد — الاسم والصفة",MANUAL,approved_by,,"مشتقٌّ من `approved_by` و`fin_requests` لا يحمله — يلزم قرار",
FinRequests/requests_reports.php,fin_requests,"مرجع التفويض",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
FinRequests/requests_reports.php,fin_requests,"المرجع الأب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
FinRequests/requests_reports.php,fin_requests,"تاريخ الإنشاء",BIND,created_at,derived,"مشتقٌّ من `created_at` القائمِ في `fin_requests` — بلا هجرة",
FinRequests/requests_reports.php,fin_requests,"تاريخ الاعتماد",MANUAL,approved_at,,"مشتقٌّ من `approved_at` و`fin_requests` لا يحمله — يلزم قرار",
FinRequests/routing_admin.php,,"رقم القاعدة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"نوع الطلب",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"حد المبلغ من",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"حد المبلغ إلى",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"المعتمد الأول",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"المعتمد الثاني",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"المعتمد الثالث",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"الإدارة العامة مطلوبة؟",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"درجة الخطورة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"مهلة كل حلقة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"تاريخ السريان",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,عرفها,MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
FinRequests/routing_admin.php,,"مرجع التفويض",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"تاريخ الاعتماد",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"تاريخ الإنشاء",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"المرجع الأب",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"المنشئ — الاسم والصفة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,المرفق,MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"مركز التكلفة",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,"سعر الصرف ومصدره",MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
FinRequests/routing_admin.php,,العملة,MANUAL,,,"جدولُ الشاشةِ لم يُستنبَط — لا يُقاس عمودٌ بلا جدول",
Finance/accountants_fin.php,fin_accountants,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Finance/accountants_fin.php,fin_accountants,"المنشئ — الاسم والصفة",BIND,created_by,derived,"مشتقٌّ من `created_by` القائمِ في `fin_accountants` — بلا هجرة",
Finance/accountants_fin.php,fin_accountants,"المعتمد — الاسم والصفة",MANUAL,approved_by,,"مشتقٌّ من `approved_by` و`fin_accountants` لا يحمله — يلزم قرار",
Finance/accountants_fin.php,fin_accountants,"مرجع التفويض",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/accountants_fin.php,fin_accountants,"المرجع الأب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/accountants_fin.php,fin_accountants,"تاريخ الإنشاء",BIND,created_at,derived,"مشتقٌّ من `created_at` القائمِ في `fin_accountants` — بلا هجرة",
Finance/accountants_fin.php,fin_accountants,"تاريخ الاعتماد",MANUAL,approved_at,,"مشتقٌّ من `approved_at` و`fin_accountants` لا يحمله — يلزم قرار",
Finance/accountants_fin.php,fin_accountants,الحالة,MANUAL,status,,"مشتقٌّ من `status` و`fin_accountants` لا يحمله — يلزم قرار",
Finance/accounts_fin.php,fin_chart_of_accounts,"رقم الحركة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/accounts_fin.php,fin_chart_of_accounts,التاريخ,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/accounts_fin.php,fin_chart_of_accounts,"الصندوق أو البنك",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/accounts_fin.php,fin_chart_of_accounts,الوصف,NEW,description,textarea,"لا عمودَ له في `fin_chart_of_accounts` — يُنشأ **اختياريًّا** (NULL)",
Finance/accounts_fin.php,fin_chart_of_accounts,المرجع,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/accounts_fin.php,fin_chart_of_accounts,المبلغ,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/accounts_fin.php,fin_chart_of_accounts,المعادل,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/accounts_fin.php,fin_chart_of_accounts,"الرصيد قبل",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/accounts_fin.php,fin_chart_of_accounts,"الرصيد بعد",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/accounts_fin.php,fin_chart_of_accounts,"المستفيد أو الدافع",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/accounts_fin.php,fin_chart_of_accounts,"أمين الخزينة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/accounts_fin.php,fin_chart_of_accounts,"رقم القيد",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/accounts_fin.php,fin_chart_of_accounts,"نسخة القاعدة المستعملة",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/accounts_fin.php,fin_chart_of_accounts,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Finance/accounts_fin.php,fin_chart_of_accounts,"مرجع التفويض",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/accounts_fin.php,fin_chart_of_accounts,"تاريخ الاعتماد",MANUAL,approved_at,,"مشتقٌّ من `approved_at` و`fin_chart_of_accounts` لا يحمله — يلزم قرار",
Finance/accounts_fin.php,fin_chart_of_accounts,"تاريخ الإنشاء",BIND,created_at,derived,"مشتقٌّ من `created_at` القائمِ في `fin_chart_of_accounts` — بلا هجرة",
Finance/accounts_fin.php,fin_chart_of_accounts,"المنشئ — الاسم والصفة",BIND,created_by,derived,"مشتقٌّ من `created_by` القائمِ في `fin_chart_of_accounts` — بلا هجرة",
Finance/accounts_fin.php,fin_chart_of_accounts,"المعتمد — الاسم والصفة",MANUAL,approved_by,,"مشتقٌّ من `approved_by` و`fin_chart_of_accounts` لا يحمله — يلزم قرار",
Finance/accounts_fin.php,fin_chart_of_accounts,الحالة,MANUAL,status,,"مشتقٌّ من `status` و`fin_chart_of_accounts` لا يحمله — يلزم قرار",
Finance/accounts_fin.php,fin_chart_of_accounts,"مفتاح منع التكرار",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/accounts_fin.php,fin_chart_of_accounts,"معكوس ب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/accounts_fin.php,fin_chart_of_accounts,"عكس عن",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/accounts_fin.php,fin_chart_of_accounts,"درجة الأثر",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/accounts_fin.php,fin_chart_of_accounts,المرفق,MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/accounts_fin.php,fin_chart_of_accounts,"مركز التكلفة",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/accounts_fin.php,fin_chart_of_accounts,العملة,MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/accounts_fin.php,fin_chart_of_accounts,"سعر الصرف",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/approvals_inbox.php,role_permissions,"رقم الطلب",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/approvals_inbox.php,role_permissions,"تاريخ الورود",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/approvals_inbox.php,role_permissions,"نوع المستند",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/approvals_inbox.php,role_permissions,المستند,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/approvals_inbox.php,role_permissions,القيمة,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/approvals_inbox.php,role_permissions,سقفي,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/approvals_inbox.php,role_permissions,"داخل سقفي؟",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/approvals_inbox.php,role_permissions,"الحلقة في السلسلة",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/approvals_inbox.php,role_permissions,المهلة,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/approvals_inbox.php,role_permissions,المتبقي,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/approvals_inbox.php,role_permissions,قراري,MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/approvals_inbox.php,role_permissions,"سبب القرار",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/approvals_inbox.php,role_permissions,"تاريخ القرار",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/approvals_inbox.php,role_permissions,"مرجع تفويضي",MANUAL,,,"ليست في المعجم — ولا يُخترع اسمُ عمودٍ لتسميةٍ لم تُدرَس",
Finance/approvals_inbox.php,role_permissions,الكيان,BOUND,entity,gov,"يبثُّه `ems_gov_ctx()` من `admin_companies` — موصولٌ سلفًا، لا عمل",
Finance/approvals_inbox.php,role_permissions,"مرجع التفويض",MANUAL,,,"تسميةٌ علائقيةٌ (مرجعٌ لجدولٍ آخر) — عمودٌ نصيٌّ لها يزدوج المصدر",
Finance/approvals_inbox.php,role_permissions,"تاريخ الاعتماد",MANUAL,approved_at,,"مشتقٌّ من `approved_at` و`role_permissions` لا يحمله — يلزم قرار",
Finance/approvals_inbox.php,role_permissions,"تاريخ الإنشاء",MANUAL,created_at,,"مشتقٌّ من `created_at` و`role_permissions` لا يحمله — يلزم قرار",
