الملف,"الشاشة القانونية","اسم الشاشة","الورقة المالكة","العمود الزائد","حكم CMP المقترح",السبب,"قرار المالك (يدخل المستند / يُلغى)","الحكم النافذ (مصالحة U10 · ق-17)"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود",المشروع,"يدخل المستند","موثق بالاسم نفسه في: margin.php · ops_room.php · site_work_calendar.php",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود",الأيام,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود",المدى,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود",المعدة,"يدخل المستند","موثق بالاسم نفسه في: tickets_dept.php · ticket_open.php · quota_ledger.php",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود",الأصل,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود","بند البيع","مرشح للإلغاء","شبهة ازدواج مع «رقم البند» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود","النزاع (§3-⑤)","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود",الاتجاه,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود",المبلغ,"يدخل المستند","موثق بالاسم نفسه في: tickets_dept.php · ticket_open.php · payments.php",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود",السبب,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود",المستند,"يدخل المستند","موثق بالاسم نفسه في: ceo_approvals.php · approvals_inbox.php",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود",السطر,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود",الإجمالي,"يدخل المستند","موثق بالاسم نفسه في: rfq.php · po.php · quotations.php",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود",الضريبة,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/claims.php,claims.php,"المستخلصات والمطالبات","07 · المبيعات والعقود",الفاتورة,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/penalties.php,penalties.php,"الجزاءات والحوافز التعاقدية","07 · المبيعات والعقود",الملتزَم,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/penalties.php,penalties.php,"الجزاءات والحوافز التعاقدية","07 · المبيعات والعقود",المنفَّذ,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/penalties.php,penalties.php,"الجزاءات والحوافز التعاقدية","07 · المبيعات والعقود",الفارق,"يدخل المستند","موثق بالاسم نفسه في: equipment_quota.php",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/penalties.php,penalties.php,"الجزاءات والحوافز التعاقدية","07 · المبيعات والعقود","قبل السقف","يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/penalties.php,penalties.php,"الجزاءات والحوافز التعاقدية","07 · المبيعات والعقود",السقف,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/penalties.php,penalties.php,"الجزاءات والحوافز التعاقدية","07 · المبيعات والعقود",المبلغ,"يدخل المستند","موثق بالاسم نفسه في: tickets_dept.php · ticket_open.php · payments.php",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/collections.php,receivables.php,"ذمم العملاء وأعمارها","07 · المبيعات والعقود",المبلغ,"يدخل المستند","موثق بالاسم نفسه في: tickets_dept.php · ticket_open.php · payments.php",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/collections.php,receivables.php,"ذمم العملاء وأعمارها","07 · المبيعات والعقود",المتبقي,"يدخل المستند","موثق بالاسم نفسه في: my_tasks.php · approvals_inbox.php · tickets_dept.php",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/collections.php,receivables.php,"ذمم العملاء وأعمارها","07 · المبيعات والعقود","العمر (يوم)","مرشح للإلغاء","شبهة ازدواج مع «شريحة العمر» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Contracts/collections.php,receivables.php,"ذمم العملاء وأعمارها","07 · المبيعات والعقود","المرجع البنكي","مرشح للإلغاء","شبهة ازدواج مع «مرجع التفويض» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Contracts/collections.php,receivables.php,"ذمم العملاء وأعمارها","07 · المبيعات والعقود",الحال,"مرشح للإلغاء","شبهة ازدواج مع «الحالة» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Contracts/collections.php,receivables.php,"ذمم العملاء وأعمارها","07 · المبيعات والعقود",التخصيص,"يدخل المستند","خبرة تشغيلية راكمها النظام",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/collections.php,receivables.php,"ذمم العملاء وأعمارها","07 · المبيعات والعقود",النوع,"يدخل المستند","موثق بالاسم نفسه في: tickets_dept.php · ticket_open.php · ticket_recur.php",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/collections.php,receivables.php,"ذمم العملاء وأعمارها","07 · المبيعات والعقود",المصدر,"يدخل المستند","موثق بالاسم نفسه في: equipments.php · journal.php",,"يدخل المستند — ق-17 إبقاء شامل"
Contracts/collections.php,receivables.php,"ذمم العملاء وأعمارها","07 · المبيعات والعقود","سعرُ الاعتراف","مرشح للإلغاء","شبهة ازدواج مع «سعر الصرف عند القبض» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
Contracts/collections.php,receivables.php,"ذمم العملاء وأعمارها","07 · المبيعات والعقود","سعرُ السداد","مرشح للإلغاء","شبهة ازدواج مع «سعر الصرف عند القبض» في الشاشة نفسها",,"يبقى موسومًا «شبهة ازدواج» — لا حذف (ق-17) ويُراجع وظيفيًّا عند توحيد شاشته"
