role_id	role	uid	seq	group	label	href	route	matrix_n	status	canonical
12	ادارة المبيعات	13	26	لوحة الإدارة	الأداء الشهري للوحدة	../Operations/unit_perf.php	Operations/unit_perf.php	268	APPROVED	الأداء الشهري للوحدة
12	ادارة المبيعات	13	27	لوحة الإدارة	تسجيل التايم شيت والإنتاج	../Timesheet/timesheet.php	Timesheet/timesheet.php	341	APPROVED	تسجيل التايم شيت والإنتاج — الموقع
12	ادارة المبيعات	13	28	لوحة الإدارة	الإنتاج والقياس	../Operations/production.php	Operations/production.php	273	APPROVED	الإنتاج والقياس
12	ادارة المبيعات	13	29	لوحة الإدارة	المستخلصات والمطالبات	../Contracts/claims.php	Contracts/claims.php	213	APPROVED	المستخلصات والمطالبات
12	ادارة المبيعات	13	30	لوحة الإدارة	الجزاءات والحوافز التعاقدية	../Contracts/penalties.php	Contracts/penalties.php	198	APPROVED	الجزاءات والحوافز التعاقدية
12	ادارة المبيعات	13	31	لوحة الإدارة	الأعمال غير المفوترة	../Operations/unbilled.php	Operations/unbilled.php	214	APPROVED	الأعمال غير المفوترة
12	ادارة المبيعات	13	32	لوحة الإدارة	ذمم العملاء وأعمارها	../Contracts/collections.php	Contracts/collections.php	186	APPROVED	ذمم العملاء وأعمارها
12	ادارة المبيعات	13	33	لوحة الإدارة	مخاطرُ المبيعاتِ والعقود	../Risk/risk_dept_sal.php	Risk/risk_dept_sal.php	222	APPROVED	مخاطر المبيعات والعقود
12	ادارة المبيعات	13	34	لوحة الإدارة	حوكمةُ المبيعاتِ والعقود	../Governance/gov_dept_sal.php	Governance/gov_dept_sal.php	223	APPROVED	حوكمة المبيعات والعقود
12	ادارة المبيعات	13	35	لوحة الإدارة	المخاطر التجارية	../Clients/commercial_risks.php	Clients/commercial_risks.php	18	APPROVED	المخاطر التجارية
12	ادارة المبيعات	13	36	لوحة الإدارة	بلاغات إدارتي	../Tickets/dept_inbox.php	Tickets/dept_inbox.php	334	APPROVED	صندوقُ بلاغاتِ الإدارة
12	ادارة المبيعات	13	37	لوحة الإدارة	أبلغ عن مشكلة من هذه الشاشة	../Tickets/ticket_contextual_open.php	Tickets/ticket_contextual_open.php	332	APPROVED	أبلغ عن مشكلة من هذه الشاشة
12	ادارة المبيعات	13	38	لوحة الإدارة	صندوق ما ينتظر اعتمادي	../Finance/approvals_inbox.php	Finance/approvals_inbox.php	331	APPROVED	صندوق ما ينتظر اعتمادي
12	ادارة المبيعات	13	39	لوحة الإدارة	هامش الربح للعقد والواقعة	../Reports/margin_report.php	Reports/margin_report.php	14	PENDING_OWNER	هامش الربح للعقد والواقعة
12	ادارة المبيعات	13	40	لوحة الإدارة	متابعة انحراف المنفَّذ عن المخطط	../Finance/variance_monitor_fin.php	Finance/variance_monitor_fin.php	153	APPROVED	متابعة انحراف المنفَّذ عن المخطط
12	ادارة المبيعات	13	41	لوحة الإدارة	ميزانية إدارتي	../Finance/budget_dept.php	Finance/budget_dept.php	230	APPROVED	ميزانية إدارتي — التمويل
12	ادارة المبيعات	13	42	لوحة الإدارة	إنجاز الإدارة	../Portal/dept_achievement.php	Portal/dept_achievement.php	231	APPROVED	إنجاز الإدارة
12	ادارة المبيعات	13	43	لوحة الإدارة	مركز التقارير	../emsreports/index.php	emsreports/index.php	19	PENDING_DEDUP	مركز التقارير — الحوكمة
12	ادارة المبيعات	13	44	التأجير قصير الأمد	تقويمُ الأسطول والحجز	../Operations/fleet_calendar.php	Operations/fleet_calendar.php	275	PENDING_OWNER	تقويمُ الأسطول والحجز
12	ادارة المبيعات	13	45	التأجير قصير الأمد	دفترُ الأسعار بالشرائح	../Clients/rate_books.php	Clients/rate_books.php	221	PENDING_OWNER	دفترُ الأسعار بالشرائح
12	ادارة المبيعات	13	46	التأجير قصير الأمد	استغلالُ الأسطول ومردودُه	../Operations/fleet_utilization.php	Operations/fleet_utilization.php	274	PENDING_OWNER	استغلالُ الأسطول ومردودُه
12	ادارة المبيعات	13	47	إضافاتُ المالك	اعتمادُ ساعاتِ الوحدات (بوابةُ المبيعات)	../Approvals/hours_approval.php	Approvals/hours_approval.php	24	APPROVED	ما ينتظر اعتمادي
12	ادارة المبيعات	13	48	إضافاتُ المالك	مطابقةُ العميلِ على الوحدات	../Contracts/unit_client_match.php	Contracts/unit_client_match.php	189	APPROVED	مطابقة بيانات العميل
12	ادارة المبيعات	13	49	إضافاتُ المالك	كشفُ وحداتِ العميل	../Contracts/unit_statement_client.php	Contracts/unit_statement_client.php	190	APPROVED	كشف التايم شيت — العميل
12	ادارة المبيعات	13	50	فريق العمل	إدارة المعاونين	../main/project_users.php	main/project_users.php	358	PENDING_OWNER	إدارة المعاونين
12	ادارة المبيعات	13	51	فريق العمل	قاموسُ المبتدئ — بلغةِ أولِ يوم	../main/glossary.php	main/glossary.php	356	PENDING_OWNER	قاموسُ المبتدئ — بلغةِ أولِ يوم
12	ادارة المبيعات	13	52	خارج الوثيقة — بانتظار قرار المالك	مساحة عملي	../main/my_workspace.php	main/my_workspace.php	349	APPROVED	مساحة عملي
12	ادارة المبيعات	13	53	العمل اليومي	أنشطة العملاء	../Clients/activities.php	Clients/activities.php	201	APPROVED	أنشطة العملاء
12	ادارة المبيعات	13	54	العمل اليومي	المناقصات	../Clients/tenders.php	Clients/tenders.php	204	PENDING_OWNER	المناقصات
12	ادارة المبيعات	13	55	العمل اليومي	التزامات العقود	../Clients/contract_commitments.php	Clients/contract_commitments.php	202	PENDING_DEDUP	التزامات العقود
12	ادارة المبيعات	13	56	العمل اليومي	سجل الأحداث المالية	../Finance/events_list_fin.php	Finance/events_list_fin.php	123	APPROVED	سجل الأحداث المالية
12	ادارة المبيعات	13	57	العمل اليومي	ميزانية إدارتي	../Finance/budget_form_fin.php	Finance/budget_form_fin.php	124	PENDING_OWNER	ميزانية إدارتي — المالية
12	ادارة المبيعات	13	58	العمل اليومي	الإعدادات	../Settings/settings.php	Settings/settings.php	20	APPROVED	الإعدادات
12	ادارة المبيعات	13	59	العمل اليومي	مصفوفة التزامات العقد	../Contracts/contract_obligations.php	Contracts/contract_obligations.php	211	PENDING_DEDUP	مصفوفة التزامات العقد
12	ادارة المبيعات	13	60	العمل اليومي	نطاقات العقد التشغيلية	../Contracts/contract_sites.php	Contracts/contract_sites.php	212	APPROVED	نطاقات العقد التشغيلية
12	ادارة المبيعات	13	61	العمل اليومي	بنود عقد العميل وقيمته	../Contracts/contract_lines.php	Contracts/contract_lines.php	205	APPROVED	بنود عقد العميل وقيمته
12	ادارة المبيعات	13	62	العمل اليومي	الجدول الشهري للعقد	../Contracts/contract_monthly_plan.php	Contracts/contract_monthly_plan.php	203	APPROVED	الجدول الشهري للعقد
12	ادارة المبيعات	13	63	العمل اليومي	خطة موارد العقد	../Contracts/contract_resource_plan.php	Contracts/contract_resource_plan.php	209	APPROVED	خطة موارد العقد
12	ادارة المبيعات	13	64	العمل اليومي	خطة دفع العقد	../Contracts/contract_payment_schedule.php	Contracts/contract_payment_schedule.php	208	APPROVED	خطة دفع العقد
12	ادارة المبيعات	13	65	العمل اليومي	ضمانات العقد	../Contracts/contract_guarantees.php	Contracts/contract_guarantees.php	210	APPROVED	ضمانات العقد
12	ادارة المبيعات	13	66	العمل اليومي	جاهزية العروض	../Clients/readiness_lines.php	Clients/readiness_lines.php	206	APPROVED	جاهزية العروض
12	ادارة المبيعات	13	67	العمل اليومي	لوحة الإسناد اليومي	../Approvals/attribution_board.php	Approvals/attribution_board.php	35	APPROVED	لوحة الإسناد اليومي
12	ادارة المبيعات	13	68	العمل اليومي	خط أساس العقد	../Contracts/contract_baseline.php	Contracts/contract_baseline.php	207	APPROVED	خط أساس العقد
12	ادارة المبيعات	13	69	العمل اليومي	طلب مالي جديد	../FinRequests/request_form.php	FinRequests/request_form.php	130	PENDING_OWNER	طلب مالي جديد
12	ادارة المبيعات	13	70	العمل اليومي	مركز التقارير	../Reports/reports.php	Reports/reports.php	13	APPROVED	مركز التقارير — التنفيذية
12	ادارة المبيعات	13	71	العمل اليومي	ربط الخطة بالفعلي	../Contracts/plan_actual_link.php	Contracts/plan_actual_link.php	218	APPROVED	ربط الخطة بالفعلي
12	ادارة المبيعات	13	72	العمل اليومي	اقتصاد دورة حياة العقد	../Contracts/contract_lifecycle.php	Contracts/contract_lifecycle.php	216	APPROVED	اقتصاد دورة حياة العقد
12	ادارة المبيعات	13	73	العمل اليومي	اللوحة التجارية للعقود	../Contracts/commercial_board.php	Contracts/commercial_board.php	217	PENDING_OWNER	اللوحة التجارية للعقود
12	ادارة المبيعات	13	74	العمل اليومي	الفاتورة الضريبية	../Contracts/tax_invoices.php	Contracts/tax_invoices.php	107	APPROVED	الفاتورة الضريبية والإقرارات
12	ادارة المبيعات	13	75	المتابعة والموافقات	موافقات إدارتي	../FinRequests/dept_inbox.php	FinRequests/dept_inbox.php	144	APPROVED	موافقات إدارتي
12	ادارة المبيعات	13	76	المخاطر	مساحة مخاطر الإدارة	../Risk/dept_risk_space.php	Risk/dept_risk_space.php	74	PENDING_OWNER	مساحة مخاطر الإدارة
13	ادارة الصيانة	19	1	لوحة الإدارة	الرئيسية	../main/role_board.php	main/role_board.php	354	PENDING_OWNER	الرئيسية — الشخصية — التقارير والتحليلات
13	ادارة الصيانة	19	2	لوحة الإدارة	المراسلات	../chats/index.php	chats/index.php	351	PENDING_OWNER	المراسلات
13	ادارة الصيانة	19	3	لوحة الإدارة	مهامي	../Portal/my_tasks.php	Portal/my_tasks.php	2	APPROVED	مهامي
13	ادارة الصيانة	19	4	لوحة الإدارة	إنجازي	../Portal/my_achievement.php	Portal/my_achievement.php	3	APPROVED	إنجازي
13	ادارة الصيانة	19	5	لوحة الإدارة	بوابتي	../Portal/my_portal.php	Portal/my_portal.php	348	APPROVED	بوابتي
